id_tweet,score_mots_pos_neg,score_emojis_pos_neg,nb_exclamations_intensifieurs,nb_negations,nb_moycaracteres,nb_mots,target
45303,0,0,0,0,5.0,2,0
45304,3,0,3,1,3.8181818181818183,25,1
45305,1,0,2,0,5.105263157894737,19,1
45306,1,0,1,0,4.8,5,1
45307,0,0,0,1,4.277777777777778,18,0
45308,0,0,2,1,4.842105263157895,20,1
45309,0,0,0,1,3.8333333333333335,6,0
45310,0,0,0,0,3.875,9,1
45311,-1,0,1,0,4.153846153846154,13,0
45312,-1,0,0,0,3.5,7,0
45313,1,0,0,0,3.75,12,1
45314,0,0,3,1,3.5,18,1
45315,1,0,2,0,3.5,2,1
45316,-1,0,0,0,4.214285714285714,14,0
45317,-1,0,1,0,4.25,17,0
45318,0,0,0,1,3.75,4,0
45319,2,0,0,0,3.727272727272727,12,1
45320,-1,0,1,0,3.75,4,0
45321,2,0,0,0,4.375,8,0
45322,0,0,1,0,5.357142857142857,14,1
45323,-2,0,2,0,3.3125,18,0
45324,0,0,1,0,3.782608695652174,23,0
45325,0,0,0,1,3.8636363636363638,22,0
45326,0,0,0,0,3.3333333333333335,6,0
45327,1,0,1,0,4.0,21,1
45328,0,0,1,1,3.8666666666666667,15,0
45329,0,0,1,0,4.142857142857143,7,1
45330,0,0,2,0,2.8,5,1
45331,0,0,1,0,2.5,4,1
45332,1,0,0,1,4.5,12,1
45333,0,0,3,0,3.730769230769231,27,1
45334,3,0,1,1,4.380952380952381,21,0
45335,1,0,0,0,4.8,5,1
45336,3,0,0,0,4.888888888888889,18,1
45337,1,0,1,0,4.318181818181818,22,1
45338,-1,0,1,0,6.285714285714286,7,1
45339,2,0,1,0,4.0,20,1
45340,0,0,1,0,3.5714285714285716,21,1
45341,1,0,0,0,4.476190476190476,21,0
45342,1,0,2,0,3.6666666666666665,3,1
45343,0,0,0,0,6.666666666666667,3,1
45344,0,0,1,1,3.142857142857143,14,1
45345,1,0,0,0,3.857142857142857,7,1
45346,1,0,0,0,4.0,12,1
45347,0,0,0,0,0.0,0,0
45348,-1,0,3,0,3.111111111111111,9,0
45349,1,0,0,0,4.285714285714286,23,1
45350,0,0,0,0,3.7777777777777777,10,0
45351,0,0,3,0,4.2,15,0
45352,-1,0,1,1,4.0476190476190474,21,1
45353,2,0,0,0,5.333333333333333,3,1
45354,-2,0,1,0,4.086956521739131,23,1
45355,0,0,1,0,3.25,16,1
45356,-1,0,0,0,3.823529411764706,17,0
45357,0,0,1,0,5.0,16,1
45358,1,0,0,0,5.285714285714286,8,0
45359,-1,0,0,0,3.5,8,1
45360,3,0,1,0,2.8333333333333335,12,1
45361,-1,0,0,0,3.4375,16,0
45362,3,0,0,0,3.84,25,1
45363,-2,0,0,0,4.636363636363637,11,0
45364,-1,0,0,0,3.75,4,0
45365,1,0,2,0,3.72,25,1
45366,-1,0,0,0,3.0,5,1
45367,2,0,0,0,5.166666666666667,6,1
45368,1,0,6,0,4.625,8,1
45369,2,0,0,0,5.0,9,1
45370,-1,0,0,0,3.4,10,1
45371,2,0,0,0,4.391304347826087,23,0
45372,2,0,3,2,4.7272727272727275,22,0
45373,0,0,2,0,3.7142857142857144,21,0
45374,-1,0,0,0,2.6666666666666665,6,1
45375,0,0,0,1,3.3636363636363638,11,1
45376,0,0,0,0,3.8461538461538463,13,0
45377,-1,0,1,0,4.142857142857143,7,1
45378,1,0,0,0,5.666666666666667,3,1
45379,0,0,1,0,4.0,10,1
45380,0,0,1,0,3.2,5,1
45381,1,0,1,1,3.75,4,0
45382,1,0,1,0,5.1,10,1
45383,-1,0,0,0,3.875,8,0
45384,0,0,0,0,5.0,5,0
45385,2,0,0,0,3.8461538461538463,13,1
45386,1,0,0,0,4.705882352941177,17,1
45387,0,0,0,0,4.428571428571429,7,1
45388,0,0,0,1,3.3225806451612905,31,0
45389,2,0,1,1,5.428571428571429,7,1
45390,0,0,0,1,3.8095238095238093,21,0
45391,1,0,1,0,3.4,5,1
45392,1,0,1,0,4.285714285714286,7,1
45393,-1,0,0,0,3.6923076923076925,13,0
45394,0,0,0,0,5.545454545454546,11,0
45395,0,0,2,0,5.25,4,0
45396,3,0,4,0,3.933333333333333,16,1
45397,4,0,1,0,3.6363636363636362,12,1
45398,0,0,0,0,3.888888888888889,9,0
45399,1,0,0,0,3.9473684210526314,19,1
45400,-1,0,0,0,4.130434782608695,24,0
45401,0,0,1,0,6.0,1,1
45402,0,0,0,1,4.5,4,0
45403,0,0,0,0,4.0,3,0
45404,-1,0,0,0,3.2857142857142856,16,0
45405,-1,0,4,1,4.363636363636363,22,0
45406,0,0,0,1,3.789473684210526,19,0
45407,-1,0,0,0,4.25,4,0
45408,2,0,2,0,4.133333333333334,15,1
45409,1,0,0,0,5.076923076923077,13,1
45410,1,0,1,0,3.6666666666666665,9,1
45411,1,0,1,0,3.0,2,1
45412,0,0,1,0,4.6,20,0
45413,-3,0,1,0,4.133333333333334,15,0
45414,-1,0,0,0,4.428571428571429,7,0
45415,2,0,1,0,4.15,21,0
45416,-2,0,1,0,5.0,6,0
45417,1,0,1,0,3.764705882352941,17,1
45418,1,0,0,0,4.5,4,1
45419,2,0,0,0,3.611111111111111,19,1
45420,-1,0,1,1,4.190476190476191,21,0
45421,0,0,0,0,4.5,6,1
45422,-1,0,0,0,4.117647058823529,17,1
45423,-2,0,1,0,3.6470588235294117,17,0
45424,1,0,3,1,3.3,20,0
45425,0,0,0,0,3.6666666666666665,3,0
45426,0,0,0,0,3.6666666666666665,9,0
45427,0,0,2,1,3.8333333333333335,12,0
45428,-2,0,0,0,4.142857142857143,14,1
45429,0,0,0,2,3.185185185185185,27,1
45430,1,0,1,0,3.55,20,1
45431,0,0,0,0,6.666666666666667,6,1
45432,0,0,1,1,3.2,5,0
45433,1,0,0,0,3.875,16,1
45434,0,0,0,0,3.7142857142857144,7,1
45435,0,0,2,0,3.3333333333333335,6,0
45436,1,0,0,0,3.642857142857143,14,0
45437,-1,0,0,0,4.529411764705882,17,1
45438,0,0,0,0,3.32,25,1
45439,0,0,0,0,4.666666666666667,3,1
45440,2,0,0,0,3.888888888888889,10,1
45441,-1,0,2,1,3.3461538461538463,26,0
45442,-1,0,1,0,4.333333333333333,18,0
45443,0,0,0,0,4.666666666666667,6,1
45444,1,0,0,0,4.7272727272727275,12,1
45445,2,0,1,0,4.217391304347826,23,1
45446,0,0,1,0,3.0,5,1
45447,0,0,0,0,4.428571428571429,7,0
45448,-1,0,0,0,4.625,8,0
45449,0,0,1,0,3.6666666666666665,18,0
45450,-1,0,3,0,3.1666666666666665,18,1
45451,0,0,1,0,3.4444444444444446,9,0
45452,0,0,0,0,4.75,12,1
45453,-1,0,4,0,3.9166666666666665,24,0
45454,1,0,2,0,4.0,9,1
45455,0,0,1,0,5.6,8,1
45456,2,0,2,0,3.6315789473684212,19,1
45457,2,0,0,1,4.083333333333333,24,1
45458,1,0,0,0,4.5,23,0
45459,1,0,1,0,4.538461538461538,14,1
45460,1,0,1,0,3.652173913043478,23,0
45461,-1,0,0,0,3.7142857142857144,7,0
45462,0,0,0,0,3.0,1,1
45463,2,0,2,0,3.5555555555555554,9,1
45464,0,0,0,0,3.6,15,1
45465,0,0,0,0,3.8260869565217392,23,0
45466,0,0,0,0,3.6538461538461537,26,0
45467,0,0,0,0,4.285714285714286,7,1
45468,1,0,0,0,4.454545454545454,11,0
45469,1,0,0,0,4.4,5,1
45470,1,0,2,0,3.0,5,0
45471,1,0,1,0,3.25,8,0
45472,-1,0,0,0,4.9,10,0
45473,1,0,0,0,4.333333333333333,12,1
45474,1,0,1,0,3.875,8,1
45475,0,0,0,0,4.176470588235294,17,0
45476,-1,0,0,1,3.4444444444444446,9,1
45477,1,0,0,0,2.75,4,0
45478,-1,0,0,0,3.142857142857143,21,0
45479,0,0,0,0,4.714285714285714,14,1
45480,0,0,0,0,4.0,3,1
45481,2,0,1,0,3.736842105263158,19,1
45482,0,0,0,0,3.2,5,0
45483,0,0,0,2,4.428571428571429,14,1
45484,0,0,0,0,4.142857142857143,21,0
45485,0,0,0,0,3.7916666666666665,24,1
45486,0,0,3,0,3.3333333333333335,12,0
45487,-2,0,1,0,3.25,12,0
45488,1,0,0,0,6.5,3,1
45489,0,0,6,0,3.7142857142857144,7,1
45490,-1,0,3,1,4.0625,16,0
45491,2,0,3,0,4.2,5,1
45492,0,0,5,1,4.5,22,1
45493,1,0,0,1,5.533333333333333,15,1
45494,-1,0,0,0,4.352941176470588,17,1
45495,1,0,2,0,4.125,8,1
45496,0,0,1,0,3.2857142857142856,8,0
45497,0,0,2,0,4.0,5,0
45498,-1,0,5,0,3.3846153846153846,13,0
45499,2,0,0,0,3.5,14,1
45500,0,0,0,0,3.8,5,1
45501,0,0,0,0,3.3846153846153846,26,1
45502,-1,0,0,0,3.0,5,0
45503,2,0,2,0,4.0,15,1
45504,1,0,1,0,4.125,8,1
45505,1,0,0,0,3.3333333333333335,12,1
45506,2,0,1,0,3.888888888888889,10,1
45507,1,0,0,0,4.428571428571429,21,1
45508,-3,0,4,2,4.0,21,1
45509,-1,0,1,0,4.857142857142857,22,0
45510,1,0,0,0,3.473684210526316,19,0
45511,1,0,0,0,2.3333333333333335,3,1
45512,3,0,3,0,5.357142857142857,14,1
45513,-1,0,0,0,2.5,4,0
45514,0,0,0,0,6.0,4,1
45515,2,0,1,0,4.0,4,1
45516,0,0,0,0,3.5,4,1
45517,0,0,0,0,3.772727272727273,22,0
45518,1,0,0,0,4.0625,16,1
45519,0,0,1,0,4.0,18,0
45520,0,0,1,1,3.8,26,0
45521,3,0,1,0,4.6,10,1
45522,1,0,0,0,5.142857142857143,8,1
45523,0,0,1,0,4.0,12,1
45524,0,0,0,0,3.857142857142857,14,1
45525,0,0,1,1,4.25,8,0
45526,-1,0,0,0,4.190476190476191,21,0
45527,1,0,0,0,4.5625,16,1
45528,1,0,0,0,4.260869565217392,23,1
45529,0,0,0,0,3.25,4,1
45530,0,0,2,0,5.666666666666667,12,0
45531,1,0,0,0,3.9,10,1
45532,0,0,0,0,5.555555555555555,9,1
45533,0,0,0,0,3.25,4,0
45534,1,0,0,0,7.333333333333333,3,1
45535,0,0,1,0,5.125,8,0
45536,2,0,2,0,4.0,8,1
45537,0,0,1,0,3.8,5,1
45538,0,0,0,0,4.583333333333333,12,0
45539,3,0,2,0,4.055555555555555,18,1
45540,1,0,2,1,3.75,8,0
45541,1,0,1,0,5.125,8,1
45542,0,0,0,0,5.25,12,1
45543,1,0,1,0,5.4,6,1
45544,1,0,2,0,4.363636363636363,12,1
45545,-1,0,1,0,3.9473684210526314,20,1
45546,0,0,0,0,2.5,2,1
45547,1,0,0,1,4.904761904761905,21,0
45548,1,0,2,1,4.222222222222222,18,1
45549,0,0,1,0,3.9166666666666665,25,0
45550,1,0,2,0,3.25,5,1
45551,0,0,0,0,5.25,4,0
45552,-2,0,1,0,4.769230769230769,14,0
45553,3,0,0,0,5.0,20,0
45554,-1,0,0,0,3.142857142857143,7,0
45555,1,0,1,1,3.8461538461538463,13,0
45556,1,0,0,1,3.6666666666666665,24,0
45557,2,0,1,0,3.272727272727273,11,0
45558,0,0,0,0,5.0,6,0
45559,0,0,1,0,3.380952380952381,21,0
45560,1,0,1,0,4.3076923076923075,14,1
45561,1,0,0,0,5.5,3,1
45562,1,0,0,0,9.0,3,1
45563,1,0,1,2,4.260869565217392,23,0
45564,1,0,0,0,4.75,4,0
45565,2,0,0,0,5.0,4,1
45566,0,0,2,0,3.409090909090909,22,0
45567,0,0,0,1,4.818181818181818,11,0
45568,-1,0,0,0,3.9,12,0
45569,6,0,0,0,3.4285714285714284,21,1
45570,-2,0,0,0,4.0,21,1
45571,1,0,0,1,4.555555555555555,9,0
45572,1,0,0,0,4.363636363636363,11,1
45573,0,0,0,1,3.6818181818181817,22,1
45574,1,0,3,0,4.416666666666667,12,1
45575,0,0,0,1,3.888888888888889,9,0
45576,0,0,0,0,4.947368421052632,20,0
45577,1,0,0,0,4.0,22,1
45578,-1,0,1,1,3.423076923076923,26,0
45579,3,0,1,0,3.5625,16,1
45580,1,0,1,0,3.88,25,1
45581,2,0,0,0,4.857142857142857,7,1
45582,-1,0,2,0,5.428571428571429,7,0
45583,1,0,2,0,3.230769230769231,14,1
45584,1,0,0,1,3.9047619047619047,21,0
45585,1,0,0,1,3.9166666666666665,12,1
45586,1,0,1,0,4.611111111111111,18,1
45587,-1,0,1,1,3.6666666666666665,22,1
45588,-1,0,2,0,4.090909090909091,11,0
45589,0,0,2,1,4.157894736842105,20,0
45590,0,0,0,0,3.3157894736842106,19,0
45591,2,0,1,0,4.190476190476191,21,1
45592,2,0,3,0,3.7222222222222223,18,1
45593,0,0,0,0,5.0,1,1
45594,0,0,1,1,3.25,8,0
45595,0,0,0,0,4.7894736842105265,19,1
45596,-2,0,2,0,4.571428571428571,7,1
45597,0,0,0,1,4.666666666666667,9,0
45598,0,0,1,0,4.5,15,0
45599,0,0,2,1,4.5,24,0
45600,0,0,0,1,3.888888888888889,9,0
45601,0,0,1,0,3.25,4,1
45602,1,0,0,0,3.6666666666666665,15,1
45603,0,0,0,0,3.6,10,1
45604,0,0,1,0,3.6,6,1
45605,1,0,0,0,4.25,4,0
45606,0,0,1,0,4.2631578947368425,19,0
45607,-1,0,2,0,3.6,20,1
45608,1,0,0,0,4.95,20,0
45609,0,0,0,0,3.75,8,0
45610,1,0,1,0,3.391304347826087,23,1
45611,1,0,1,0,3.1666666666666665,12,1
45612,2,0,0,0,3.3703703703703702,27,1
45613,0,0,0,0,3.5,10,1
45614,0,0,0,1,4.0,6,0
45615,1,0,4,1,4.125,8,1
45616,0,0,0,0,3.7333333333333334,15,1
45617,0,0,0,0,4.388888888888889,18,0
45618,0,0,0,0,3.8333333333333335,6,1
45619,-1,0,1,0,4.571428571428571,8,1
45620,2,0,0,0,3.6315789473684212,19,1
45621,-1,0,0,0,4.090909090909091,11,0
45622,0,0,0,0,9.0,2,1
45623,2,0,0,0,3.375,16,1
45624,0,0,1,0,4.133333333333334,15,1
45625,0,0,0,0,0.0,0,0
45626,0,0,2,0,3.9583333333333335,24,0
45627,1,0,1,0,4.333333333333333,13,1
45628,1,0,1,0,5.181818181818182,12,1
45629,1,0,0,0,3.466666666666667,15,0
45630,0,0,1,1,3.2222222222222223,9,1
45631,1,0,0,0,3.3703703703703702,27,1
45632,0,0,0,0,4.75,4,0
45633,2,0,1,1,4.266666666666667,15,1
45634,2,0,1,0,4.769230769230769,13,1
45635,0,0,3,0,6.333333333333333,6,1
45636,0,0,0,0,0.0,6,1
45637,-1,0,1,0,4.2,20,1
45638,-1,0,2,0,3.8333333333333335,6,1
45639,2,0,0,0,3.642857142857143,14,0
45640,2,0,1,0,4.555555555555555,9,1
45641,0,0,0,0,3.6666666666666665,9,0
45642,-2,0,1,0,3.625,8,0
45643,1,0,0,0,4.153846153846154,13,1
45644,1,0,0,0,3.25,16,0
45645,-1,0,0,0,5.0,21,0
45646,0,0,1,0,2.5,2,0
45647,-2,0,0,0,4.157894736842105,19,0
45648,1,0,1,0,4.25,4,1
45649,0,0,1,0,3.8,5,1
45650,-2,0,1,0,4.333333333333333,3,0
45651,1,0,0,0,5.0,4,1
45652,0,0,0,0,6.0,1,1
45653,1,0,1,0,5.0,2,1
45654,1,0,1,0,3.3333333333333335,3,1
45655,1,0,0,0,7.0,1,1
45656,0,0,0,0,3.4444444444444446,18,0
45657,0,0,0,0,4.142857142857143,7,1
45658,1,0,1,0,3.0344827586206895,30,0
45659,2,0,0,0,3.6666666666666665,18,0
45660,-1,0,0,0,4.2727272727272725,11,0
45661,-1,0,1,0,3.739130434782609,24,0
45662,-1,0,0,1,3.75,8,0
45663,1,0,0,0,5.222222222222222,9,0
45664,1,0,1,0,4.55,20,1
45665,1,0,0,0,3.375,8,1
45666,0,0,0,0,3.75,13,1
45667,0,0,0,0,4.142857142857143,8,0
45668,0,0,1,0,2.75,4,1
45669,0,0,0,0,3.9285714285714284,14,1
45670,0,0,0,0,7.0,3,1
45671,-1,0,4,0,3.7857142857142856,14,1
45672,0,0,0,0,4.4375,16,1
45673,-2,0,1,1,4.529411764705882,19,1
45674,0,0,2,0,4.0,24,0
45675,0,0,0,0,3.6,5,1
45676,2,0,4,0,3.6785714285714284,28,0
45677,-2,0,0,0,3.32,25,0
45678,-1,0,2,0,4.166666666666667,6,0
45679,1,0,0,0,5.0,2,1
45680,1,0,1,0,3.375,8,1
45681,-1,0,0,0,5.0,18,0
45682,3,0,1,0,5.1,10,1
45683,0,0,0,0,3.0952380952380953,21,0
45684,1,0,0,0,4.5,10,1
45685,0,0,1,0,3.9166666666666665,25,1
45686,0,0,0,0,4.461538461538462,13,0
45687,1,0,1,2,3.576923076923077,26,1
45688,1,0,0,1,4.153846153846154,13,0
45689,1,0,0,1,3.9523809523809526,21,0
45690,-1,0,0,0,4.333333333333333,3,1
45691,1,0,0,0,5.5,8,0
45692,2,0,2,0,3.6923076923076925,26,0
45693,0,0,1,0,2.75,5,0
45694,-1,0,2,1,4.15,20,0
45695,1,0,1,0,4.166666666666667,6,1
45696,1,0,3,0,3.769230769230769,13,0
45697,-1,0,1,0,4.166666666666667,6,0
45698,0,0,0,0,3.611111111111111,18,0
45699,1,0,0,0,3.272727272727273,23,1
45700,-1,0,3,0,3.2,5,0
45701,0,0,1,0,4.0,4,0
45702,0,0,0,0,3.6,5,1
45703,0,0,0,0,4.75,8,1
45704,0,0,0,0,5.111111111111111,9,1
45705,-1,0,0,0,4.181818181818182,22,1
45706,-2,0,0,0,4.285714285714286,7,0
45707,0,0,0,0,5.5,2,1
45708,0,0,0,0,4.5,2,1
45709,1,0,0,0,3.5833333333333335,12,0
45710,-1,0,2,0,4.0,21,1
45711,-1,0,0,1,4.681818181818182,22,0
45712,2,0,0,1,4.818181818181818,22,0
45713,0,0,1,0,3.8421052631578947,19,1
45714,-3,0,0,0,4.0,9,0
45715,2,0,0,1,4.333333333333333,12,1
45716,0,0,0,1,4.8125,16,0
45717,1,0,2,0,3.88,25,0
45718,0,0,0,1,4.0,11,0
45719,1,0,1,0,3.0,1,1
45720,0,0,0,0,3.3846153846153846,13,0
45721,1,0,0,0,3.3636363636363638,11,0
45722,1,0,0,0,4.666666666666667,6,1
45723,-1,0,2,0,3.9285714285714284,14,1
45724,0,0,1,0,4.0,5,1
45725,0,0,0,0,2.6666666666666665,6,0
45726,-1,0,0,1,4.3,10,1
45727,0,0,0,0,4.384615384615385,13,1
45728,-1,0,0,0,3.8333333333333335,6,0
45729,0,0,1,0,2.75,4,0
45730,0,0,1,1,4.333333333333333,15,1
45731,-1,0,0,0,4.461538461538462,14,0
45732,2,0,1,0,5.3,10,1
45733,0,0,1,0,4.5,5,1
45734,0,0,0,1,5.052631578947368,19,0
45735,1,0,0,0,3.6666666666666665,3,1
45736,-2,0,0,0,4.090909090909091,11,0
45737,-1,0,0,0,4.0,6,0
45738,1,0,1,0,3.8,16,0
45739,-1,0,0,0,3.857142857142857,9,0
45740,2,0,1,0,4.1875,16,1
45741,0,0,0,0,3.8,5,1
45742,0,0,0,0,3.72,25,1
45743,0,0,0,0,4.5,7,1
45744,2,0,0,0,5.6,5,1
45745,0,0,0,0,3.761904761904762,21,1
45746,0,0,0,0,3.0,4,1
45747,1,0,1,0,3.4,10,1
45748,0,0,0,0,3.25,5,0
45749,0,0,0,0,5.0,6,1
45750,2,0,0,3,3.5,30,1
45751,0,0,1,0,4.25,4,1
45752,0,0,0,0,6.0,4,1
45753,1,0,1,0,3.5,2,1
45754,0,0,0,0,3.3846153846153846,26,1
45755,3,0,2,1,4.0,15,1
45756,1,0,0,0,8.0,1,1
45757,-1,0,1,1,3.45,20,1
45758,-1,0,0,0,5.571428571428571,7,1
45759,-1,0,1,0,3.933333333333333,15,0
45760,1,0,2,0,3.782608695652174,24,1
45761,1,0,1,0,3.5714285714285716,7,1
45762,1,0,0,0,4.083333333333333,24,1
45763,0,0,0,0,3.4444444444444446,9,1
45764,-2,0,1,0,5.181818181818182,11,1
45765,-2,0,0,0,3.5714285714285716,14,1
45766,2,0,3,0,4.636363636363637,22,1
45767,0,0,0,0,3.2857142857142856,7,1
45768,1,0,0,0,4.2,5,1
45769,0,0,0,0,3.909090909090909,11,1
45770,1,0,0,0,4.8,5,1
45771,0,0,0,2,3.9583333333333335,24,0
45772,-1,0,2,0,3.5454545454545454,11,1
45773,0,0,0,0,5.625,8,0
45774,1,0,0,1,4.4,10,1
45775,-1,0,2,0,3.6,15,0
45776,0,0,0,0,3.7083333333333335,24,0
45777,0,0,0,0,3.7058823529411766,17,1
45778,2,0,0,0,3.5,28,0
45779,0,0,0,0,3.6363636363636362,11,1
45780,2,0,1,0,4.0,11,1
45781,-1,0,0,1,3.8333333333333335,18,0
45782,0,0,0,0,3.1818181818181817,11,1
45783,2,0,0,0,3.3333333333333335,9,1
45784,0,0,1,0,4.928571428571429,14,1
45785,-1,0,0,0,4.333333333333333,22,1
45786,0,0,0,1,2.8,5,0
45787,1,0,0,0,7.5,2,1
45788,1,0,2,0,3.7142857142857144,7,1
45789,0,0,0,0,4.315789473684211,19,0
45790,1,0,0,0,4.090909090909091,11,1
45791,-1,0,2,0,3.25,8,0
45792,2,0,1,0,3.375,8,1
45793,1,0,1,0,6.0625,17,1
45794,-1,0,1,0,3.625,16,0
45795,0,0,2,0,3.619047619047619,21,0
45796,0,0,0,2,3.7916666666666665,25,1
45797,1,0,4,0,4.111111111111111,9,0
45798,1,0,0,0,4.0,15,0
45799,0,0,0,0,4.666666666666667,9,1
45800,1,0,5,0,4.4,16,0
45801,0,0,1,0,4.8,5,0
45802,0,0,2,0,3.3846153846153846,13,0
45803,2,0,1,0,3.875,24,0
45804,0,0,1,0,3.7,10,0
45805,0,0,0,0,3.909090909090909,22,1
45806,1,0,2,0,4.076923076923077,26,1
45807,1,0,0,0,4.2,5,1
45808,0,0,1,1,2.3333333333333335,3,0
45809,0,0,0,0,5.230769230769231,13,1
45810,0,0,0,1,3.5,4,0
45811,0,0,0,0,3.789473684210526,19,0
45812,1,0,0,0,3.6666666666666665,24,1
45813,-1,0,0,0,4.8,15,1
45814,4,0,2,0,4.315789473684211,19,1
45815,2,0,0,0,4.294117647058823,17,1
45816,-1,0,0,0,3.8333333333333335,12,0
45817,1,0,4,0,4.65,20,0
45818,0,0,1,0,4.0,16,1
45819,0,0,4,0,4.2,15,1
45820,1,0,1,0,3.25,12,1
45821,1,0,0,0,5.5,2,1
45822,0,0,0,0,3.7083333333333335,24,1
45823,0,0,0,0,4.842105263157895,19,1
45824,1,0,0,1,3.6666666666666665,6,1
45825,1,0,0,0,4.285714285714286,7,1
45826,1,0,0,0,3.5789473684210527,19,1
45827,1,0,0,0,4.7272727272727275,11,1
45828,1,0,1,0,2.625,8,1
45829,1,0,0,0,5.666666666666667,3,1
45830,2,0,0,0,3.2,11,1
45831,-1,0,1,0,4.5,16,1
45832,0,0,1,1,3.6,5,0
45833,0,0,1,0,4.5,4,1
45834,0,0,2,0,4.363636363636363,23,1
45835,1,0,0,1,4.333333333333333,3,0
45836,0,0,0,0,3.3333333333333335,6,0
45837,3,0,1,0,4.777777777777778,9,1
45838,1,0,1,0,3.3,10,0
45839,2,0,1,0,3.9473684210526314,19,1
45840,3,0,3,0,4.666666666666667,12,1
45841,1,0,1,0,3.3846153846153846,14,1
45842,2,0,2,0,4.428571428571429,22,1
45843,1,0,0,1,4.083333333333333,12,0
45844,1,0,0,0,4.65,20,1
45845,4,0,0,0,4.238095238095238,21,0
45846,3,0,1,0,4.285714285714286,7,1
45847,-1,0,1,0,2.75,4,0
45848,3,0,0,0,4.461538461538462,13,1
45849,1,0,0,0,3.9166666666666665,12,0
45850,0,0,1,0,3.7058823529411766,17,1
45851,-1,0,0,0,4.0,3,1
45852,0,0,1,0,3.6153846153846154,26,0
45853,-3,0,0,0,4.285714285714286,7,0
45854,3,0,1,0,3.6363636363636362,22,0
45855,-2,0,1,0,4.909090909090909,11,0
45856,1,0,1,0,3.9166666666666665,24,0
45857,-1,0,0,0,3.5,2,0
45858,-1,0,2,0,5.0,9,0
45859,1,0,0,0,3.5,6,1
45860,-1,0,0,1,4.166666666666667,18,1
45861,3,0,0,0,3.7037037037037037,27,1
45862,-1,0,1,1,4.0,14,0
45863,-1,0,0,1,4.75,17,1
45864,1,0,1,0,5.2,10,1
45865,0,0,1,0,3.611111111111111,18,1
45866,1,0,0,0,3.5,4,1
45867,0,0,2,0,4.333333333333333,9,1
45868,1,0,2,0,3.8,10,1
45869,1,0,0,0,4.888888888888889,18,1
45870,0,0,0,0,7.6,10,0
45871,-1,0,1,0,3.8636363636363638,22,1
45872,-1,0,1,0,4.714285714285714,15,1
45873,0,0,0,0,6.1,10,0
45874,-1,0,0,0,4.411764705882353,17,0
45875,-1,0,0,0,4.0,6,0
45876,0,0,1,0,3.909090909090909,11,1
45877,0,0,1,0,3.5,2,1
45878,0,0,1,0,3.0833333333333335,12,1
45879,0,0,1,0,6.5,2,1
45880,-1,0,0,1,3.7058823529411766,17,1
45881,0,0,1,1,3.4285714285714284,28,0
45882,-1,0,0,1,3.4285714285714284,7,0
45883,1,0,1,0,4.642857142857143,14,0
45884,0,0,2,0,3.3333333333333335,6,0
45885,0,0,1,0,3.9444444444444446,19,0
45886,-1,0,0,0,4.0,5,0
45887,-1,0,1,0,3.75,4,0
45888,2,0,0,0,4.571428571428571,7,0
45889,1,0,0,0,4.117647058823529,17,0
45890,0,0,1,0,3.9375,16,1
45891,1,0,1,0,3.2666666666666666,15,1
45892,1,0,1,0,4.8,10,0
45893,-1,0,3,0,4.4,5,0
45894,1,0,0,0,3.857142857142857,21,0
45895,-2,0,0,0,3.375,9,0
45896,-1,0,0,0,4.538461538461538,13,1
45897,1,0,0,0,4.3,10,1
45898,1,0,3,0,4.4,6,1
45899,0,0,0,0,3.111111111111111,18,0
45900,0,0,1,0,4.0,8,0
45901,0,0,1,0,3.5454545454545454,22,0
45902,0,0,0,0,4.533333333333333,15,0
45903,1,0,1,0,4.888888888888889,10,1
45904,-2,0,0,1,4.466666666666667,15,0
45905,0,0,0,0,5.0,5,1
45906,0,0,0,0,3.764705882352941,17,1
45907,1,0,0,0,4.0,2,1
45908,2,0,0,0,3.5454545454545454,11,1
45909,0,0,4,1,4.0,16,1
45910,0,0,0,1,3.3333333333333335,9,0
45911,-1,0,0,0,4.769230769230769,13,1
45912,0,0,0,0,4.0,14,1
45913,1,0,0,0,4.333333333333333,6,1
45914,0,0,4,0,4.1875,16,0
45915,-1,0,0,0,3.769230769230769,26,0
45916,0,0,0,0,3.6666666666666665,18,1
45917,-1,0,2,1,3.875,16,0
45918,-2,0,0,0,4.142857142857143,14,0
45919,1,0,1,1,4.055555555555555,18,0
45920,0,0,1,1,3.3333333333333335,6,0
45921,-2,0,0,0,4.25,8,0
45922,3,0,2,0,3.8333333333333335,19,1
45923,1,0,1,0,3.7857142857142856,14,1
45924,1,0,1,0,3.5,4,1
45925,2,0,2,0,4.421052631578948,20,0
45926,1,0,0,0,3.9285714285714284,14,1
45927,0,0,2,0,4.0,8,1
45928,2,0,0,1,4.285714285714286,21,1
45929,0,0,1,0,5.0588235294117645,17,1
45930,0,0,1,0,4.25,4,1
45931,0,0,0,0,4.0,7,1
45932,0,0,0,0,2.5714285714285716,7,1
45933,0,0,0,0,3.6666666666666665,18,1
45934,0,0,0,0,3.375,8,0
45935,0,0,0,0,4.5,2,1
45936,0,0,0,0,6.2,5,1
45937,0,0,0,0,6.0,5,1
45938,1,0,1,0,5.0,4,1
45939,0,0,0,0,7.0,2,1
45940,-1,0,5,0,3.9444444444444446,18,0
45941,-1,0,0,0,3.772727272727273,22,0
45942,-1,0,0,0,4.0,4,0
45943,-1,0,1,0,5.0,4,0
